Student_ID,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Assignment_Submission_Rate
STU100095,Female,28,Bachelor,Student,Mumbai,Laptop,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,37.0,68.0,1,0.5,2,3,4.4,3,7,3,71.5,74.9,45.5,2,,Free,0,0,0.0,69.0,0,0,4.6,0,30.0
STU100096,Other,23,Bachelor,Employed,Nagpur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,45.0,85.0,3,6.3,2,4,8.9,1,9,5,84.8,70.1,39.3,3,,Debit Card,1,0,4562.0,83.0,3,1,3.9,1,10.0
STU100097,Male,22,Bachelor,Student,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,38.0,50.4,0,11.3,1,4,7.6,3,6,1,88.4,46.1,37.9,1,,UPI,1,0,5420.0,100.0,1,0,3.6,1,33.33
STU100098,Male,30,Bachelor,Employed,Delhi,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,3,43.0,51.5,2,10.6,9,7,5.3,4,6,6,70.6,42.5,44.1,1,2024-10-07,Debit Card,1,0,3092.0,45.0,3,3,4.0,0,40.0
STU100099,Female,28,Bachelor,Employed,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,25.0,64.7,2,0.5,8,4,6.0,2,8,2,73.4,75.4,38.4,2,,Free,0,0,0.0,39.0,2,1,5.0,0,20.0
STU100100,Female,31,PhD,Student,Indore,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,36.0,81.6,0,0.5,22,3,1.2,8,2,5,62.5,61.0,79.6,1,2025-05-01,Debit Card,1,0,4851.0,32.0,0,2,2.4,0,80.0
STU100101,Male,24,Bachelor,Student,Delhi,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,43.0,44.4,1,0.5,1,4,7.3,8,2,5,85.6,92.6,68.2,3,,Credit Card,1,1,4525.0,88.0,3,1,4.6,0,80.0
STU100102,Female,29,HighSchool,Employed,Mumbai,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,40.0,32.4,1,3.4,5,4,4.6,5,5,3,55.9,42.1,43.4,1,,Scholarship,0,0,2945.0,70.0,1,3,3.4,0,50.0
STU100103,Male,22,Diploma,Student,Vadodara,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,37.0,91.4,2,1.0,18,9,4.8,6,4,5,82.2,52.8,70.6,3,2025-02-09,Free,0,0,0.0,63.0,3,1,3.9,1,60.0
STU100104,Female,17,Bachelor,Employed,Chennai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,37.0,64.2,1,0.5,0,3,4.4,4,5,5,73.7,51.5,49.1,5,,UPI,1,0,4366.0,63.0,4,3,3.6,1,44.44
STU100105,Male,33,HighSchool,Student,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,29.0,46.9,0,2.2,3,2,6.2,5,5,5,91.2,79.5,50.4,4,,Debit Card,1,0,6664.0,31.0,6,0,2.1,0,50.0
STU100106,Male,24,Master,Employed,Ahmedabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,24.0,40.6,4,4.9,0,7,2.9,7,3,4,59.7,77.1,60.1,1,,Credit Card,1,0,5875.0,42.0,0,2,3.2,0,70.0
STU100107,Male,22,Bachelor,Student,Ahmedabad,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,46.0,43.9,2,6.8,4,3,3.9,3,7,4,48.2,99.2,38.3,1,,NetBanking,1,0,3685.0,44.0,2,1,4.1,1,30.0
STU100108,Female,29,Bachelor,Employed,Chennai,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,27.0,66.4,0,0.5,17,2,4.3,4,6,3,69.6,62.3,50.4,0,2024-12-04,Free,0,0,0.0,57.0,0,2,3.0,0,40.0
STU100109,Female,26,Master,Employed,Ahmedabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,18.0,86.9,1,0.5,25,2,4.4,2,8,2,52.5,25.8,43.7,2,,UPI,1,0,6048.0,74.0,0,2,3.1,0,20.0
STU100110,Male,27,Master,Student,Pune,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,44.0,49.4,4,8.0,37,3,8.7,1,8,4,61.3,44.6,25.5,2,2025-01-06,UPI,1,1,4800.0,71.0,3,2,4.6,0,11.11
STU100111,Female,41,Bachelor,Employed,Hyderabad,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,43.0,64.2,3,0.5,10,4,6.5,4,6,1,79.2,76.4,50.3,1,2025-11-01,UPI,1,0,3599.0,51.0,2,0,4.5,0,40.0
STU100112,Female,35,HighSchool,Unemployed,Kolkata,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,32.0,85.1,2,5.4,1,3,8.0,8,2,4,84.6,61.2,80.8,5,2024-07-04,Debit Card,1,0,4731.0,45.0,2,1,4.4,1,80.0
STU100113,Female,17,Master,Student,Surat,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,47.0,24.5,3,8.3,1,10,5.7,5,4,4,63.7,86.8,42.9,4,2025-12-07,Credit Card,1,0,6327.0,97.0,3,0,4.3,0,55.56
STU100114,Female,27,HighSchool,Employed,Nagpur,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,29.0,38.0,1,1.1,2,5,3.2,3,6,2,63.0,65.0,34.5,4,,Scholarship,0,0,257.0,34.0,2,0,3.9,0,33.33
STU100115,Female,18,Bachelor,Unemployed,Vadodara,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,45.0,89.5,3,9.8,6,8,5.6,3,7,5,87.3,65.2,52.6,2,2023-11-11,Credit Card,1,0,5261.0,76.0,1,0,4.3,0,30.0
STU100116,Female,24,Bachelor,Employed,Kolkata,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,44.0,83.1,1,8.4,19,6,10.0,7,3,2,57.6,55.5,73.9,4,,Debit Card,1,1,3695.0,82.0,6,1,5.0,1,70.0
STU100117,Male,41,Diploma,Employed,Bhopal,Tablet,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,32.0,66.4,1,1.8,0,10,6.9,4,6,3,72.3,82.2,51.3,2,2024-03-05,Free,0,0,0.0,76.0,2,0,5.0,0,40.0
STU100118,Male,18,Bachelor,Student,Chennai,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,17.0,47.2,2,4.8,2,4,8.4,4,6,4,93.5,39.9,42.5,0,,UPI,1,0,4577.0,79.0,2,3,4.4,0,40.0
STU100119,Male,36,Diploma,Employed,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,32.0,71.8,4,2.7,15,4,4.4,7,3,4,71.0,32.7,68.8,3,2024-03-02,NetBanking,1,0,4679.0,49.0,4,1,4.1,0,70.0
STU100120,Female,24,Master,Student,Bengaluru,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,43.0,71.9,1,6.6,3,7,3.2,6,4,2,80.7,85.9,65.5,3,,UPI,1,0,4328.0,41.0,1,1,3.3,1,60.0
STU100121,Female,29,Bachelor,Student,Mumbai,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,44.0,58.6,1,8.7,10,4,8.3,5,5,4,79.9,97.7,55.4,3,,Debit Card,1,0,3152.0,96.0,3,1,4.6,1,50.0
STU100122,Male,17,HighSchool,Student,Vadodara,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,28.0,44.2,1,0.5,11,4,5.0,5,5,8,67.3,37.2,47.3,2,2025-12-04,UPI,1,0,3189.0,62.0,4,0,3.9,1,50.0
STU100123,Male,21,Master,Employed,Hyderabad,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,52.0,86.8,0,10.3,13,3,6.3,8,1,1,67.9,47.6,80.8,2,2025-12-01,UPI,1,0,3515.0,89.0,3,2,3.0,1,88.89
STU100124,Male,27,Bachelor,Self-Employed,Indore,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,4,41.0,29.9,1,0.5,1,8,3.3,3,7,1,67.4,56.0,31.3,1,,UPI,1,0,3478.0,12.0,1,0,3.6,0,30.0
STU100125,Female,22,Bachelor,Student,Bhopal,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,3,20.0,92.0,1,0.5,16,8,5.9,5,5,3,71.1,92.7,66.8,1,,Free,0,0,0.0,100.0,5,0,4.6,1,50.0
STU100126,Male,18,Bachelor,Student,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,35.0,90.2,4,0.5,0,7,5.5,4,6,3,72.1,66.1,58.9,3,,Debit Card,1,0,4741.0,69.0,7,1,3.9,1,40.0
STU100127,Female,20,Bachelor,Student,Vadodara,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,17.0,57.7,5,0.5,9,9,7.2,6,4,4,66.5,77.9,60.1,6,,Debit Card,1,0,3162.0,98.0,1,0,5.0,1,60.0
STU100128,Male,29,Bachelor,Employed,Kolkata,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,36.0,71.3,2,5.7,13,4,5.8,4,6,2,55.6,44.1,51.2,2,2024-04-08,NetBanking,1,1,3602.0,76.0,2,1,4.3,0,40.0
STU100129,Female,31,Master,Student,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,36.0,94.2,3,3.5,1,5,8.6,5,4,3,90.1,61.7,66.1,4,,Debit Card,1,0,5059.0,94.0,2,0,1.4,1,55.56
STU100130,Female,29,Diploma,Unemployed,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,16.0,36.2,4,0.5,18,5,4.2,4,6,3,71.4,74.7,40.4,3,,Debit Card,1,0,4547.0,81.0,0,3,4.3,0,40.0
STU100131,Male,29,HighSchool,Employed,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,24.0,81.4,3,5.9,2,4,6.0,3,7,3,69.6,72.2,50.1,1,2024-07-12,UPI,1,0,3959.0,24.0,1,0,4.1,1,30.0
STU100132,Female,24,Master,Student,Kolkata,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,39.0,24.4,3,0.5,7,6,5.0,4,6,5,100.0,31.8,34.1,2,,Free,0,0,0.0,62.0,2,3,4.1,0,40.0
STU100133,Female,30,Master,Employed,Bhopal,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,33.0,38.1,2,0.5,36,3,5.2,7,3,2,69.7,83.2,59.5,1,,UPI,1,0,6741.0,78.0,1,0,5.0,0,70.0
STU100134,Male,18,Bachelor,Employed,Bhopal,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,25.0,22.6,1,6.7,9,3,3.4,1,9,2,72.8,50.3,16.4,0,2024-09-11,UPI,1,0,6291.0,75.0,2,1,5.0,0,10.0
STU100135,Other,17,Bachelor,Student,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,25.0,46.1,1,1.9,4,2,7.6,5,5,1,62.4,16.1,46.9,2,,Scholarship,0,0,2066.0,58.0,1,1,3.2,0,50.0
STU100136,Female,19,Diploma,Student,Indore,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,21.0,78.5,2,2.3,6,6,1.0,2,8,4,53.6,36.0,41.3,1,,UPI,1,0,7135.0,50.0,4,1,4.7,0,20.0
STU100137,Female,24,Master,Employed,Pune,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,50.0,96.5,0,4.0,10,4,3.7,3,7,4,75.9,59.8,54.8,2,,Scholarship,0,0,276.0,47.0,3,0,4.5,1,30.0
STU100138,Male,32,Diploma,Unemployed,Hyderabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,24.0,30.5,3,0.5,34,2,7.5,4,6,0,42.5,52.3,37.3,1,2024-04-12,UPI,1,0,6518.0,51.0,1,0,3.2,0,40.0
STU100139,Female,30,Bachelor,Employed,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,48.0,43.2,4,15.6,3,4,7.4,6,4,6,56.8,53.7,53.8,4,,UPI,1,0,3420.0,92.0,0,0,4.3,1,60.0
STU100140,Female,17,Bachelor,Unemployed,Bhopal,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,38.0,67.7,4,2.4,13,4,5.3,4,6,4,66.0,79.2,51.7,2,,UPI,1,0,5476.0,80.0,1,1,3.3,1,40.0
STU100141,Male,30,Bachelor,Employed,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,1,18.0,81.8,1,0.5,3,3,7.2,3,7,2,59.0,50.2,49.1,0,,UPI,1,0,5537.0,80.0,1,0,4.4,0,30.0
STU100142,Male,23,Master,Unemployed,Ahmedabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,13.0,80.8,1,9.5,4,4,7.7,6,4,3,82.1,47.9,66.7,2,,Credit Card,1,0,5441.0,60.0,0,0,3.8,1,60.0
STU100143,Male,19,Master,Student,Hyderabad,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,61.0,81.5,2,0.5,2,10,5.8,8,2,4,84.4,44.3,78.7,3,2024-08-11,UPI,1,0,6734.0,100.0,2,1,3.7,0,80.0
STU100144,Female,28,Bachelor,Student,Nagpur,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,42.0,62.1,3,1.2,12,5,7.3,7,3,2,91.3,72.7,67.4,4,2024-08-01,UPI,1,0,6046.0,92.0,1,1,5.0,0,70.0
STU100145,Male,24,Master,Employed,Indore,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,20.0,84.7,2,1.3,3,3,7.5,6,4,4,59.8,97.7,70.5,4,2024-09-10,UPI,1,0,3728.0,69.0,3,0,2.9,1,60.0
STU100146,Female,26,Bachelor,Self-Employed,Delhi,Tablet,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,31.0,63.3,2,0.5,6,5,2.9,4,6,5,64.7,76.1,49.9,3,,Credit Card,1,1,3606.0,73.0,3,2,3.6,0,40.0
STU100147,Female,26,HighSchool,Student,Mumbai,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,32.0,61.5,3,0.5,1,5,7.8,0,10,7,70.2,57.4,24.4,3,2024-08-05,Free,0,0,0.0,77.0,0,0,4.1,0,0.0
STU100148,Female,29,Master,Student,Bengaluru,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,29.0,97.7,0,0.5,1,8,10.0,8,2,1,73.2,64.5,85.4,5,2025-12-02,UPI,1,0,4816.0,48.0,1,0,5.0,1,80.0
STU100149,Female,25,Bachelor,Student,Pune,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,30.0,16.0,1,4.6,1,5,7.1,5,5,4,94.7,74.3,39.3,2,2024-05-07,Free,0,0,0.0,67.0,2,3,3.9,0,50.0
STU100150,Male,36,PhD,Employed,Jaipur,Laptop,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,26.0,23.2,1,1.6,4,4,4.8,4,5,5,72.8,55.5,34.9,2,2024-11-02,UPI,1,0,4273.0,99.0,0,2,5.0,1,44.44
STU100151,Male,30,Diploma,Student,Delhi,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,1,28.0,12.8,3,0.5,4,2,7.0,6,4,6,66.5,72.4,44.1,3,,UPI,1,0,4374.0,79.0,0,1,4.5,1,60.0
STU100152,Male,32,Bachelor,Employed,Bhopal,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,35.0,81.4,1,9.7,7,4,4.9,5,5,5,61.3,68.9,61.9,1,,Scholarship,0,0,1315.0,81.0,5,1,5.0,1,50.0
STU100153,Male,17,PhD,Student,Jaipur,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,41.0,76.0,1,4.6,0,4,4.1,5,5,4,84.9,99.6,61.6,3,,UPI,1,0,6424.0,46.0,5,1,5.0,1,50.0
STU100154,Male,17,Bachelor,Student,Indore,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,43.0,69.3,1,0.5,1,8,6.8,6,4,3,85.2,73.6,63.9,1,,NetBanking,1,0,6744.0,48.0,5,0,3.6,1,60.0
STU100155,Male,17,Master,Employed,Delhi,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,31.0,46.5,4,0.5,2,3,8.7,4,6,3,69.0,74.2,44.0,7,,UPI,1,0,4398.0,49.0,1,1,3.5,1,40.0
STU100156,Female,24,Master,Student,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,41.0,78.0,3,11.7,11,5,5.4,3,7,6,90.9,71.6,48.9,0,,NetBanking,1,0,6166.0,90.0,2,0,3.4,0,30.0
STU100157,Male,22,Bachelor,Employed,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,22.0,33.5,1,0.5,6,4,1.7,2,8,3,78.1,55.2,26.5,1,,Debit Card,1,0,5244.0,48.0,2,0,3.7,0,20.0
STU100158,Male,28,Bachelor,Student,Chennai,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,21.0,84.7,1,1.6,7,5,2.8,4,6,7,84.9,63.4,56.8,2,,Credit Card,1,0,3039.0,51.0,3,0,4.9,0,40.0
STU100159,Male,21,Bachelor,Student,Bengaluru,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,35.0,72.5,0,2.5,19,4,10.0,3,7,4,60.7,81.4,47.5,0,2025-03-04,Free,0,0,0.0,81.0,3,2,5.0,0,30.0
STU100160,Male,21,Diploma,Employed,Vadodara,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,40.0,63.2,3,9.7,3,2,2.2,2,8,3,59.4,45.5,36.4,3,,UPI,1,0,3304.0,88.0,2,3,4.3,0,20.0
STU100161,Female,25,Diploma,Student,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,59.0,28.9,2,3.5,2,3,5.1,4,6,4,84.0,61.8,37.2,2,,UPI,1,0,6602.0,84.0,6,4,4.1,0,40.0
STU100162,Female,20,Bachelor,Employed,Pune,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,38.0,52.5,2,2.0,2,9,8.0,4,6,0,50.1,79.5,46.4,4,,UPI,1,0,4455.0,69.0,4,0,4.0,1,40.0
STU100163,Male,29,Bachelor,Student,Kolkata,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,31.0,33.1,2,1.6,1,8,2.8,5,5,5,77.7,73.4,45.2,2,2025-03-02,NetBanking,1,0,5371.0,34.0,3,1,4.3,1,50.0
STU100164,Female,20,Bachelor,Employed,Lucknow,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,38.0,53.9,4,4.9,25,3,2.4,6,4,4,63.0,64.1,58.1,0,,Free,0,0,0.0,77.0,4,0,2.0,1,60.0
STU100165,Female,17,Bachelor,Student,Hyderabad,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,23.0,84.2,1,0.5,4,5,7.9,4,6,6,78.5,72.1,57.1,8,,NetBanking,1,0,5450.0,87.0,3,1,3.6,1,40.0
STU100166,Male,23,Master,Employed,Ahmedabad,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,14.0,37.9,3,7.5,3,5,7.2,3,7,0,66.7,58.6,34.2,1,,Free,0,0,0.0,65.0,1,2,4.0,0,30.0
STU100167,Male,36,Bachelor,Employed,Mumbai,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,36.0,63.4,3,8.0,1,9,10.0,4,6,1,99.9,70.7,49.7,4,,Scholarship,0,0,884.0,58.0,0,1,3.5,1,40.0
STU100168,Male,21,Diploma,Employed,Indore,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,39.0,73.6,3,0.5,1,2,9.4,6,3,6,80.1,51.4,64.3,8,2025-07-05,UPI,1,0,6148.0,100.0,1,1,4.4,1,66.67
STU100169,Female,21,Bachelor,Employed,Kolkata,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,24.0,44.9,5,3.4,2,9,6.9,4,6,3,83.8,79.2,43.7,3,2025-02-03,Free,0,0,0.0,59.0,6,0,3.6,0,40.0
STU100170,Female,19,Bachelor,Student,Mumbai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,9,14.0,33.3,2,0.5,4,4,8.8,7,3,3,67.7,71.1,57.2,3,,Scholarship,0,0,1327.0,82.0,4,1,4.2,1,70.0
STU100171,Male,32,Bachelor,Student,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,19.0,68.7,1,0.5,4,4,7.4,6,4,9,64.9,61.9,63.2,0,2025-03-06,UPI,1,0,5304.0,72.0,0,0,4.8,1,60.0
STU100172,Male,21,Bachelor,Student,Surat,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,25.0,38.7,1,2.5,6,3,2.8,3,7,2,69.8,59.8,34.5,1,,Debit Card,1,0,3216.0,81.0,1,2,3.6,0,30.0
STU100173,Male,28,Bachelor,Student,Hyderabad,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,27.0,67.9,3,4.4,4,6,10.0,2,8,4,62.6,52.9,38.4,1,,UPI,1,0,6895.0,60.0,3,1,3.2,0,20.0
STU100174,Male,17,Bachelor,Student,Pune,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,7,45.0,75.9,5,4.4,7,5,5.6,7,3,3,74.8,73.6,72.2,3,2024-01-05,Credit Card,1,0,4490.0,100.0,2,0,5.0,1,70.0
STU100175,Female,17,Diploma,Employed,Indore,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,1,22.0,85.8,4,0.5,7,4,3.7,1,9,4,82.7,58.7,39.0,3,,Credit Card,1,0,3311.0,70.0,2,2,5.0,0,10.0
STU100176,Male,21,Master,Student,Pune,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,30.0,60.0,1,0.5,1,6,4.8,1,9,1,54.7,76.5,30.8,3,,Scholarship,0,0,636.0,97.0,1,0,4.0,1,10.0
STU100177,Female,26,Master,Employed,Surat,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,28.0,37.3,5,0.5,1,2,5.8,4,6,7,75.0,79.4,41.0,5,,Free,0,0,0.0,100.0,5,0,5.0,0,40.0
STU100178,Male,34,Bachelor,Employed,Pune,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,42.0,32.4,3,0.5,3,6,2.4,3,7,4,80.9,47.5,31.7,2,,Debit Card,1,0,5416.0,62.0,1,0,5.0,0,30.0
STU100179,Male,17,Master,Student,Surat,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,34.0,56.0,3,7.5,0,6,8.3,8,2,4,77.1,50.1,70.1,4,2023-02-12,Credit Card,1,0,4534.0,63.0,3,0,3.9,1,80.0
STU100180,Female,28,Master,Student,Ahmedabad,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,37.0,15.3,1,3.2,2,9,5.6,4,6,3,81.3,52.6,32.0,5,,Credit Card,1,0,6981.0,66.0,2,0,4.2,1,40.0
STU100181,Male,24,Master,Employed,Nagpur,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,38.0,27.1,5,6.0,0,3,7.0,6,4,8,83.2,73.7,49.2,3,2024-03-08,Free,0,0,0.0,39.0,4,1,4.3,1,60.0
STU100182,Male,26,Bachelor,Student,Kolkata,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,8,31.0,39.6,2,5.8,5,5,8.3,6,4,3,68.2,69.0,53.3,3,2023-08-12,UPI,1,0,5542.0,74.0,1,0,4.1,1,60.0
STU100183,Male,27,HighSchool,Employed,Kolkata,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,31.0,63.1,2,5.9,6,3,9.8,5,5,5,67.7,63.2,55.2,2,,UPI,1,0,4533.0,100.0,3,1,4.9,0,50.0
STU100184,Male,25,Bachelor,Student,Delhi,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,47.0,27.7,1,0.5,0,6,7.9,4,6,2,77.3,55.6,36.5,1,,NetBanking,1,0,3381.0,70.0,4,0,3.3,0,40.0
STU100185,Male,31,HighSchool,Employed,Bengaluru,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,24.0,32.2,1,0.5,2,4,5.5,5,5,1,70.9,100.0,46.3,1,,NetBanking,1,0,4652.0,66.0,1,1,3.6,1,50.0
STU100186,Female,25,Bachelor,Employed,Delhi,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,14.0,73.0,0,0.5,3,5,5.6,5,4,3,71.0,64.2,58.7,1,,Credit Card,1,0,3346.0,69.0,1,1,5.0,0,55.56
STU100187,Male,28,Diploma,Student,Vadodara,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,37.0,47.0,3,0.5,6,8,7.3,4,6,3,89.4,78.5,44.4,3,2025-04-04,Credit Card,1,0,3893.0,100.0,5,0,5.0,0,40.0
STU100188,Female,26,Bachelor,Student,Bhopal,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,9,31.0,38.5,1,0.8,1,5,5.4,6,4,5,91.4,37.9,51.4,1,2025-10-06,NetBanking,1,0,6073.0,59.0,1,1,4.9,1,60.0
STU100189,Female,21,Bachelor,Student,Jaipur,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,8,28.0,35.1,6,3.8,3,8,6.2,5,5,5,53.2,71.9,45.9,3,2025-02-07,UPI,1,0,3607.0,76.0,2,0,4.9,1,50.0
STU100190,Female,19,Bachelor,Student,Pune,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,29.0,83.8,4,4.4,6,7,10.0,6,4,3,67.2,65.9,68.6,2,,NetBanking,1,0,4213.0,66.0,3,0,4.9,1,60.0
STU100191,Female,17,Bachelor,Student,Pune,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,42.0,78.9,3,4.8,4,5,7.4,4,6,6,61.9,71.8,55.2,3,2024-01-01,UPI,1,0,5371.0,83.0,2,0,4.7,0,40.0
